ATPD_STRMK,1,00
ATPD_SYNWW,1,00
ATPD_XANAC,1,00
ATPD_XANC5,1,00
ATPD_XANC8,1,00
ATPD_XANCB,1,00
ATPD_XANCP,1,00
ATPD_XANOM,1,00
ATPD_XANOP,1,00
ATPD_XANOR,1,00
ATPD_XYLF2,1,00
ATPD_XYLFA,1,00
ATPD_XYLFM,1,00
ATPD_XYLFT,1,00
ATPE_HYPNA,1,00
ATPE_STRM5,1,00
ATPE_STRMK,1,00
ATPE_SYNWW,1,00
ATPE_XANAC,1,00
ATPE_XANC5,1,00
ATPE_XANC8,1,00
ATPE_XANCB,1,00
ATPE_XANCP,1,00
ATPE_XANOM,1,00
ATPE_XANOP,1,00
ATPE_XANOR,1,00
ATPE_XYLFA,1,00
ATPE_XYLFT,1,00
ATPF_HYPNA,1,11
ATPF_STRM5,1,11
ATPF_STRMK,1,11
ATPF_SYNWW,1,11
ATPF_XANAC,1,11
ATPF_XANC5,1,11
ATPF_XANC8,1,11
ATPF_XANCB,1,11
ATPF_XANCP,1,11
ATPF_XANOM,1,11
ATPF_XANOP,1,11
ATPF_XANOR,1,11
ATPF_XYLF2,1,11
ATPF_XYLFA,1,11
ATPF_XYLFM,1,11
ATPF_XYLFT,1,11
ATPG_HYPNA,1,00
ATPG_STRM5,1,00
ATPG_STRMK,1,00
ATPG_XANAC,1,00
ATPG_XANC5,1,00
ATPG_XANC8,1,00
ATPG_XANCB,1,00
ATPG_XANCP,1,00
ATPG_XANOM,1,00
ATPG_XANOP,1,00
ATPG_XANOR,1,00
ATPG_XYLF2,1,00
ATPG_XYLFA,1,00
ATPG_XYLFM,1,00
ATPG_XYLFT,1,00
ATPL_HYPNA,1,11
ATPL_SYNWW,1,11
AVRB3_XANEU,0,01
AVRV_XANEU,0,01
AVX10_XANOO,0,01
AZOR1_XANAC,0,01
AZOR1_XANC5,0,01
AZOR2_XANAC,0,01
AZOR2_XANC5,0,01
AZOR_HYPNA,0,01
AZOR_STRMK,0,01
AZOR_XANCP,0,01
AZOR_XANOM,0,01
AZOR_XANOR,0,01
B2MG_ORENI,0,01
B2MG_PAROL,0,01
BAMB_XANCP,1,00
BAMD_XYLFA,1,00
BAMD_XYLFT,1,00
BAME_XANCP,1,00
BBLN_TAKRU,0,01
BCD1_SYNWW,0,01
BCD2_SYNWW,0,01
BCP_XANCP,0,01
BCSA_XANAC,1,11
BCSB_XANAC,1,11
BCSC_XANAC,0,01
BCT_SYNWW,0,01
BDNF_XIPMA,0,01
BELY_TRIV3,0,01
BETA_STRM5,0,01
BETA_STRMK,0,01
BETA_XANAC,0,01
BETA_XANC5,0,01
BETA_XANC8,0,01
BETA_XANCB,0,01
BETA_XANCP,0,01
BETB_STRM5,0,01
BETB_STRMK,0,01
BETB_XANAC,0,01
BETB_XANC5,0,01
BETB_XANC8,0,01
BETB_XANCB,0,01
BETB_XANCP,0,01
BETI_STRM5,0,01
BGAL_XANMN,0,01
BI1_PAROL,1,11
BIGR_XYLFA,0,01
BIGR_XYLFT,0,01
BIOB_HYPNA,0,01
BIOB_STRM5,0,01
BIOB_STRMK,0,01
BIOB_XANAC,0,01
BIOB_XANC5,0,01
BIOB_XANC8,0,01
BIOB_XANCB,0,01
BIOB_XANCP,0,01
BIOB_XANOM,0,01
BIOB_XANOP,0,01
BIOB_XANOR,0,01
BIOB_XYLF2,0,01
BIOB_XYLFA,0,01
BIOB_XYLFM,0,01
BIOB_XYLFT,0,01
BIOC_XYLF2,0,01
BIOD_XANAC,0,01
BIOD_XANC5,0,01
BIOD_XANC8,0,01
BIOD_XANCB,0,01
BIOD_XANCP,0,01
BIOD_XANOM,0,01
BIOD_XANOP,0,01
BIOD_XYLFA,0,01
BIOD_XYLFM,0,01
BIOD_XYLFT,0,01
BIOF_STRM5,0,01
BIOF_STRMK,0,01
BIOF_XANAC,0,01
BIOF_XANC5,0,01
BIOF_XANC8,0,01
BIOF_XANCB,0,01
BIOF_XANCP,0,01
BIOF_XANOM,0,01
BIOF_XANOP,0,01
BIOF_XANOR,0,01
BIOF_XYLF2,0,01
BIOF_XYLFA,0,01
BIOF_XYLFM,0,01
BIOF_XYLFT,0,01
BIOH_STRM5,0,01
BIOH_STRMK,0,01
BIOH_XANAC,0,01
BIOH_XANC8,0,01
BIOH_XANCB,0,01
BIOH_XANCP,0,01
BIOH_XANOM,0,01
BIOH_XANOR,0,01
BIOH_XYLF2,0,01
BIOH_XYLFA,0,01
BIOH_XYLFM,0,01
BIOH_XYLFT,0,01
BLA1_STEMA,0,01
BLA2_STEMA,0,01
BLH_XYLFA,0,01
BLH_XYLFT,0,01
BMP2_TETNG,0,01
BNCR_ORYLA,1,00
BORC8_TETNG,1,00
BPHY_XANC8,0,01
BPT_HYPNA,0,01
BPT_STRM5,0,01
BPT_STRMK,0,01
BPT_XANAC,0,01
BPT_XANC5,0,01
BPT_XANC8,0,01
BPT_XANCB,0,01
BPT_XANCP,0,01
BPT_XANOM,0,01
BPT_XANOP,0,01
BPT_XANOR,0,01
BPT_XYLF2,0,01
BPT_XYLFA,0,01
BPT_XYLFM,0,01
BPT_XYLFT,0,01
BSL1_TRIVA,1,11
BTD_TAKRU,0,01
C1331_XYLFA,0,01
C1331_XYLFT,0,01
C1332_XYLFA,0,01
C1332_XYLFT,0,01
C330_FUNHE,1,00
C340_ORYLA,1,00
C356_FUNHE,1,00
CAH1_CHIHA,0,01
CALM_EPIAK,0,01
CALM_OREMO,0,01
CALM_ORYLA,0,01
CALM_PERFV,0,01
CALRL_PAROL,1,11
CAMKV_TAKRU,0,01
CAPP_XANAC,0,01
CAPP_XANC5,0,01
CAPP_XANC8,0,01
CAPP_XANCP,0,01
CAPP_XANOM,0,01
CAPP_XANOR,0,01
CARA_HYPNA,0,01
CARA_XANAC,0,01
CARA_XANCP,0,01
CARA_XYLFA,0,01
CARA_XYLFT,0,01
CARB_XANAC,0,01
CARB_XANCP,0,01
CARB_XYLFA,0,01
CARB_XYLFT,0,01
CART_THANI,0,01
CATD_CHIHA,0,01
CAV1_TAKRU,1,00
CAV2_TAKRU,1,00
CBK_TRIVA,0,01
CBPE_LOPAM,1,00
CCA_STRM5,0,01
CCA_STRMK,0,01
CCA_XANAC,0,01
CCA_XANC5,0,01
CCA_XANC8,0,01
CCA_XANCB,0,01
CCA_XANCP,0,01
CCA_XANOM,0,01
CCA_XYLF2,0,01
CCA_XYLFA,0,01
CCA_XYLFM,0,01
CCA_XYLFT,0,01
CCKN_PAROL,0,01
CCMA_HYPNA,1,00
CCMA_XANAC,1,00
CCMA_XANC5,1,00
CCMA_XANC8,1,00
CCMA_XANCP,1,00
CCMA_XANOM,1,00
CCMA_XANOR,1,00
CCMA_XYLFA,1,00
CCMA_XYLFT,1,00
CCME1_XANAC,1,11
CCME1_XANC5,1,11
CCME1_XANC8,1,11
CCME1_XANCP,1,11
CCME1_XANOM,1,11
CCME1_XANOR,1,11
CCME2_XANAC,1,11
CCME2_XANC5,1,11
CCME2_XANC8,1,11
CCME2_XANCP,1,11
CCME2_XANOM,1,11
CCME2_XANOR,1,11
CCME_HYPNA,1,11
CCME_STRM5,1,11
CCME_STRMK,1,11
CCME_XYLFA,1,11
CCME_XYLFT,1,11
CCNB1_ORYCU,0,01
CCNB1_ORYJA,0,01
CCNB1_ORYLA,0,01
CCNB1_ORYLU,0,01
CCNB2_ORYCU,0,01
CCNB2_ORYJA,0,01
CCNB2_ORYLA,0,01
CCNB2_ORYLU,0,01
CCZ1_TETNG,1,00
CDC37_TETFL,0,01
CDK1_ORYCU,0,01
CDK1_ORYJA,0,01
CDK1_ORYLA,0,01
CDK1_ORYLU,0,01
CELAP_XANCP,0,01
CGHR_STEMA,0,01
CGLH_STEMA,0,01
CH10_HYPNA,0,01
CH10_ORYLA,0,01
CH10_STEMA,0,01
CH10_STRM5,0,01
CH10_STRMK,0,01
CH10_SYNWW,0,01
CH10_XANAC,0,01
CH10_XANC5,0,01
CH10_XANC8,0,01
CH10_XANCB,0,01
CH10_XANCH,0,01
CH10_XANCP,0,01
CH10_XANOM,0,01
CH10_XANOP,0,01
CH10_XYLF2,0,01
CH10_XYLFA,0,01
CH10_XYLFM,0,01
CH10_XYLFT,0,01
CH60_HYPNA,0,01
CH60_STEMA,0,01
CH60_STRM5,0,01
CH60_STRMK,0,01
CH60_SYNWW,0,01
CH60_TRIVA,0,01
CH60_XANAC,0,01
CH60_XANC5,0,01
CH60_XANC8,0,01
CH60_XANCB,0,01
CH60_XANCH,0,01
CH60_XANCP,0,01
CH60_XANOM,0,01
CH60_XANOP,0,01
CH60_XANOR,0,01
CH60_XYLF2,0,01
CH60_XYLFA,0,01
CH60_XYLFM,0,01
CH60_XYLFT,0,01
CHEB1_SYNWW,0,01
CHEB1_XANAC,0,01
CHEB1_XANC5,0,01
CHEB1_XANC8,0,01
CHEB1_XANCP,0,01
CHEB1_XANOM,0,01
CHEB1_XANOR,0,01
CHEB2_SYNWW,0,01
CHEB2_XANAC,0,01
CHEB2_XANC5,0,01
CHEB2_XANC8,0,01
CHEB2_XANCP,0,01
CHEB2_XANOM,0,01
CHEB2_XANOR,0,01
CHEB3_SYNWW,0,01
CHED_STRM5,0,01
CHED_STRMK,0,01
CHED_SYNWW,0,01
CHED_XANAC,0,01
CHED_XANC5,0,01
CHED_XANC8,0,01
CHED_XANCB,0,01
CHED_XANCP,0,01
CHED_XANOM,0,01
CHED_XANOR,0,01
CHS_MELAT,1,11
CHY1_PAGMA,0,01
CHY2_PAGMA,0,01
CHY3_PAGMA,0,01
CINAL_SYNWW,0,01
CISY_KAJAU,0,01
CISY_KATPE,0,01
CISY_TETNG,0,01
CISY_THUAL,0,01
CISY_THUOB,0,01
CISY_XIPGL,0,01
CL4A1_GLORO,0,01
CL4A2_GLORO,0,01
CL4A3_GLORO,0,01
CL4B1_GLORO,0,01
CL4B2_GLORO,0,01
CLE1_GLORO,0,01
CLE1_HETGL,0,01
CLE2_HETGL,0,01
CLE4C_GLORO,0,01
CLE4D_GLORO,0,01
CLPB_XANAC,0,01
CLPB_XANCP,0,01
CLPB_XYLFA,0,01
